BOROUGH,BUILDING CLASS CATEGORY,RESIDENTIAL UNITS,COMMERCIAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,SALE PRICE,SALE DATE
Staten Island,02  TWO FAMILY DWELLINGS,2,0,4851,2353,1975,571000,5/21/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,6000,2444,1960,580000,8/12/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,4000,1908,1970,505000,1/22/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,13200,6000,1992,2350000,10/30/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,10920,6076,1930,2000000,10/5/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,6000,1960,1945,632500,2/25/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,16000,2624,1920,620000,3/19/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,2375,1308,1940,246500,5/6/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,15416,1368,1925,740000,2/9/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,3775,1176,1915,190000,8/17/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,5175,1184,1915,290000,9/10/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,10000,1648,1955,405000,4/24/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,3800,1843,2008,440500,11/25/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,12326,3056,1960,700000,5/21/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,5123,1760,1979,480000,12/9/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,2950,1770,2014,514216,12/9/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,2950,1425,1991,359500,3/31/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4325,750,1940,379000,11/30/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,2850,976,1915,255000,6/10/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,6000,1248,1930,433000,4/3/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,9750,800,1955,519070,5/8/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,15618,1992,1960,435750,5/19/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,8650,1450,1950,575000,3/23/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,13000,3136,1901,669500,4/2/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,1442,2280,2004,364026,7/27/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,1442,2280,2004,454536,2/27/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,4600,1248,1940,270000,5/7/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,2250,1600,1999,320000,10/23/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,4000,1246,1925,332500,8/4/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4000,1900,1970,591000,11/17/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,6000,2096,1975,605000,10/9/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4000,2193,1977,500000,12/4/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,6000,3520,1980,680000,9/4/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,10000,2148,1975,150000,8/20/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,10400,3360,1986,625000,11/12/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,10000,3075,1975,810000,10/28/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,9950,3584,1980,795000,6/9/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,9952,3584,1980,780000,9/22/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4500,864,1960,435000,7/10/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4500,836,1955,400000,7/28/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,5000,1130,1955,376900,4/24/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4000,2004,1975,70000,11/18/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4500,2040,1970,545000,7/28/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,6000,2376,1975,600000,6/2/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,11160,650,1955,500000,11/23/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,16000,3600,2000,1362500,9/17/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,10000,3860,1987,1295000,7/20/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,6822,2246,1975,647500,1/9/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,9000,7595,2015,1374637,11/6/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,32923,5236,2015,300000,10/2/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4000,900,1935,330000,4/8/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4650,1020,1955,590000,6/12/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,6000,2150,2006,870000,7/14/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,6000,2850,1986,660000,3/6/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4000,1344,1930,445000,12/21/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4000,1852,1931,540000,6/26/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4680,660,1950,325000,10/14/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,7279,2340,1930,580000,3/25/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,5150,1192,1925,425000,6/30/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,7850,1596,1935,620000,11/17/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,16050,2787,1920,840000,10/29/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,6900,2650,1984,675000,5/5/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,10000,2800,1965,750000,8/24/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,3709,2364,2004,600000,3/23/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,5300,2400,1970,635000,2/25/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,5300,2592,1970,525000,3/9/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,7000,1834,1975,730000,12/3/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,2820,1522,1930,437500,9/30/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,12200,2208,1901,620000,12/21/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4100,2052,1974,540000,12/22/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4410,2038,1974,532500,7/24/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,5640,1323,1945,350000,12/2/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4100,2133,1970,482000,9/30/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4217,2133,1970,550000,10/16/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,6789,2635,2014,711756,1/8/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4000,2242,1970,495000,2/18/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4000,2200,1970,525000,10/21/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4000,2242,1970,499000,2/24/2015
Staten Island,01  ONE FAMILY DWELLINGS,2,1,4750,2484,1970,635000,8/10/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4200,1680,1965,540000,8/28/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4200,1880,1970,499999,2/2/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,5080,1596,1965,395000,1/20/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,3895,1820,1965,445000,1/12/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,10000,1008,1950,213850,3/20/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,3780,1112,1965,420000,4/30/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,6000,1485,1945,1100000,7/31/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,2120,1120,1983,368000,9/2/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,1960,1120,1983,372000,6/2/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,3720,1000,1970,455000,2/27/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,3720,2275,1970,424300,3/5/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,13500,5820,1983,930000,1/28/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,2000,1120,1985,325000,4/22/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,1860,1480,1985,385000,11/10/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,18150,2860,1990,732500,11/9/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,4800,2400,1997,785000,11/19/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,4000,2234,1975,150000,9/30/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,4000,2259,1985,616750,11/20/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,10200,3040,1980,625000,10/20/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,4000,2250,1975,635000,1/8/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,8512,3168,1989,885000,10/2/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,9590,3552,1989,800000,3/19/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,5000,3000,2006,815000,4/14/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,11500,3872,1980,875000,11/13/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,4644,1720,2002,635000,6/3/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,4000,2350,1970,572000,9/29/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,5300,2376,1975,625000,3/4/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,6300,1670,1984,545000,5/21/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,3430,1959,1997,495000,6/16/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,4000,2424,1975,620000,8/6/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,4000,3592,2009,745000,7/28/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,3802,2799,2014,773870,1/6/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,3802,1980,2014,773870,7/29/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,4200,2300,1970,545000,1/12/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,7960,2446,1985,695000,9/24/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,4400,2600,2004,780000,2/12/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,8000,2400,1983,780000,8/6/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,10000,2376,1980,600000,7/30/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,10000,2376,1980,200000,3/26/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,5200,2507,2014,967337,6/16/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,4800,3693,2014,946972,4/29/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,3210,2507,1983,400000,11/16/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4100,1908,1920,350000,4/8/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,5280,2126,1925,420000,9/4/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,5000,2060,1925,535000,12/10/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,2745,1340,1985,400000,7/15/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,3880,1272,1925,377000,7/30/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,3500,1316,1930,505000,8/13/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,10000,1618,1925,379500,4/1/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4950,1120,1935,430000,9/1/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,3552,972,1920,400000,7/14/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,2945,1240,1930,325000,9/16/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,2325,1216,1920,829336,4/16/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4312,1350,1925,412000,5/8/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,2996,1392,1925,286000,8/21/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,3040,1156,1915,345000,6/16/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,1400,900,1993,210000,7/13/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,2280,1296,1935,380000,5/6/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4600,1068,1925,472500,9/17/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,3050,1080,1925,370000,8/6/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,6600,3030,1901,345000,11/16/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,3000,1104,1925,335000,4/22/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,4370,1719,1915,360000,2/13/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,5104,2701,2010,425000,10/16/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,6000,2488,1975,875000,12/18/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4000,1614,1975,300000,6/25/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,6200,2960,1970,775000,5/28/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,6217,2320,1970,910000,9/17/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4200,2048,1965,588000,12/15/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4850,1239,1955,654000,8/5/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,5529,1550,1965,585000,9/9/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4268,1350,1955,595000,11/23/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4446,2229,1960,615000,9/2/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,6000,1506,1955,700000,11/20/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,6400,3309,1955,625000,5/12/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,5734,4028,1984,850000,6/22/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,9104,3716,1975,320000,7/14/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4400,2093,1965,560000,7/6/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4400,2093,1965,555000,4/28/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4180,2093,1965,545000,3/12/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,3000,2360,2014,565128,5/28/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,3000,1790,2014,507000,4/6/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,2401,1434,2014,496860,7/23/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,2401,1434,2014,494832,5/7/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,2401,1434,2014,505986,5/1/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,2802,1434,2014,519307,3/13/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4000,1752,1975,154457,6/10/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,2401,1434,2014,496860,3/20/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,2401,1434,2014,496860,3/11/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,2401,1434,2014,496860,5/19/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,2802,1434,2014,544763,9/17/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,6076,1800,1975,625000,6/10/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,5820,2376,1975,726000,7/14/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,5640,2100,1975,650000,8/31/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,5828,1824,1975,730000,8/28/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4000,2304,1975,500000,9/24/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4200,1020,1955,350000,6/22/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,5250,918,1955,420000,11/3/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4000,1020,1955,380000,6/29/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4000,1071,1955,390000,3/27/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,2500,1360,1975,280000,2/18/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4720,2700,1920,725000,9/21/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,2728,736,1988,285825,7/13/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,7320,1432,1955,470000,9/23/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,3640,0,1955,357500,9/16/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4000,2050,1950,560000,11/16/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,7128,1105,1950,515000,9/18/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,5895,1281,1960,550000,8/7/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,5600,1281,1960,510000,12/11/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,882,1680,1989,325000,12/22/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,2000,1128,1988,329550,12/24/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,2000,1128,1988,336600,9/17/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4000,1040,1955,353956,7/7/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,1900,1440,1994,390000,2/18/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4000,1080,1950,340000,7/16/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,1833,1283,1998,386000,7/13/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4000,1900,1955,540000,7/2/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4100,1876,1970,575000,5/4/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,1260,1806,1991,345000,7/24/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,5793,1020,1955,455000,11/16/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,3000,1000,1965,373000,1/30/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,3760,1825,1970,352750,12/29/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4500,1251,1955,494900,10/9/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,1560,1350,1990,379000,2/4/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,2838,1834,1996,453000,7/31/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,2838,1834,1996,453000,7/31/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,2838,1834,1996,485000,9/10/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,2394,1216,1970,390000,3/25/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,5000,1251,1960,445000,10/21/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,2000,1200,2014,425880,2/25/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,3000,1584,1995,465000,3/12/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4000,1600,1920,327500,3/30/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,2000,1700,2014,430950,5/12/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,2000,1200,2014,430950,5/4/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,2000,1200,1999,408800,8/6/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,2000,1158,1988,320000,8/31/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4000,1275,1920,259000,4/30/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4000,1152,1910,300000,4/3/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,1333,1290,1990,338000,10/1/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,2000,1290,1990,365000,11/18/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4000,1800,1980,485000,12/21/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4000,1020,1950,440000,5/12/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4000,1104,1960,375000,8/12/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,6000,2694,1955,840000,6/16/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,5000,2688,1960,550000,3/4/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,5000,1160,1960,542500,3/24/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,6600,1536,1965,660000,9/14/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,6500,1950,1965,620000,1/30/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,4000,1560,1930,585000,8/7/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,4000,1255,1925,370000,5/14/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,15240,1584,1925,570000,12/23/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,4462,2188,1975,335274,6/12/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,6000,2000,1960,455000,8/24/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,4838,2364,1965,653000,9/10/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,4000,2496,1970,430000,4/30/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,4700,2376,1960,762500,5/19/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,3366,2376,1960,762500,5/19/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,5300,1488,1960,363515,12/18/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,3130,1680,1983,424000,3/30/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,3350,1928,2005,480458,10/15/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,4284,2324,1965,540000,6/30/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,3300,1020,1965,430000,4/20/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,1708,1140,2002,230000,6/29/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,4800,2067,1965,499900,12/21/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,4000,1800,1999,715000,12/10/2015
Staten Island,02  TWO FAMILY DWELLINGS,2,0,5160,2548,1940,407030,10/16/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,2900,1388,1925,310000,10/28/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,2600,1900,2005,399000,10/9/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,2471,1476,2014,412545,12/11/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,3450,1008,1899,240000,2/25/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,3225,1474,2014,441090,7/22/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,2000,910,1990,256225,6/25/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,690,935,1990,217000,1/16/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,2000,935,1990,175000,1/29/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,2000,935,1990,200000,8/20/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4680,1080,1955,315000,6/30/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4200,1144,1955,303850,3/16/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4188,1140,1930,310000,8/25/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,2800,492,1940,263000,6/17/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4681,2000,1975,341284,9/10/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,7500,1144,1950,375000,11/6/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,2400,892,1915,176500,2/12/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4000,950,1955,370000,9/9/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,1330,1480,1988,257000,12/3/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4119,1744,2014,405600,5/14/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4600,1743,2014,420810,5/19/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,2970,1800,2000,207870,7/2/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,2970,1800,2000,249400,3/19/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,902,1516,1990,150000,9/10/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,3500,1200,2000,240000,4/27/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4257,925,1960,362000,2/10/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4008,1196,1960,359000,12/17/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,5700,1530,1935,320000,7/15/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,1995,1200,2005,210000,12/31/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,11000,1196,1960,235000,2/10/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,1358,1260,2002,65000,11/20/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4493,1280,1965,3500,7/22/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,2500,1056,1915,265000,10/7/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,1522,1400,2004,230000,9/15/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,2840,1782,2014,397500,11/17/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,2840,1782,2014,367068,1/9/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,3600,1568,1920,203011,4/13/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,5600,1020,1945,352000,9/30/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,5600,1020,1945,185000,3/2/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,1050,968,1992,293956,7/20/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,2400,1548,1970,305000,9/21/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,2400,1400,2001,310000,8/21/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,2040,1210,2003,337504,9/17/2015
Staten Island,01  ONE FAMILY DWELLINGS,2,1,2250,2625,1925,257500,2/2/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,5083,1200,1955,285000,7/29/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,10395,1598,1899,360000,3/13/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,3348,888,1965,272000,9/8/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,3348,888,1965,170000,4/14/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,4207,1550,1899,322500,5/28/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,2169,1256,2015,364026,12/30/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,3391,1056,1899,127000,10/2/2015
Staten Island,01  ONE FAMILY DWELLINGS,1,0,3391,1056,1899,432843,6/18/2015
